"Date","fit","se","lower","upper"
-478.8,0.0444156726846803,0.0171511126697116,0.0206181720561307,0.0930700753671986
-478.2,0.0445302295215447,0.0171618573189682,0.0207020106502898,0.0931754636329443
-477.6,0.0446450680190636,0.0171725453749243,0.0207861783421999,0.0932809779738204
-477,0.0447601887984778,0.0171831765397103,0.0208706763209754,0.0933866186336492
-476.4,0.0448755924820293,0.0171937505149235,0.0209555057790781,0.0934923858575318
-475.8,0.0449912796929614,0.0172042670016323,0.0210406679123173,0.0935982798918596
-475.2,0.045107251055518,0.0172147257003814,0.021126163919849,0.0937043009843257
-474.6,0.0452235071949431,0.0172251263111956,0.0212119950041755,0.0938104493839366
-474,0.0453400487374807,0.0172354685335853,0.0212981623711439,0.0939167253410238
-473.4,0.0454568763103743,0.0172457520665511,0.0213846672299458,0.094023129107256
-472.8,0.045573990541866,0.0172559766085885,0.021471510793116,0.0941296609356508
-472.2,0.0456913920611969,0.017266141857693,0.0215586942765307,0.0942363210805868
-471.6,0.0458090814986057,0.0172762475113652,0.0216462188994069,0.0943431097978163
-471,0.0459270594853288,0.0172862932666161,0.0217340858843,0.0944500273444772
-470.4,0.0460453266535997,0.0172962788199719,0.0218222964571027,0.094557073979106
-469.8,0.0461638836366483,0.0173062038674797,0.0219108518470428,0.09466424996165
-469.2,0.0462827310687005,0.0173160681047125,0.0219997532866811,0.0947715555534804
-468.6,0.0464018695849777,0.0173258712267751,0.0220890020119093,0.0948789910174051
-468,0.0465212998216961,0.0173356129283095,0.0221785992619477,0.0949865566176822
-467.4,0.0466410224160663,0.0173452929035003,0.0222685462793426,0.0950942526200325
-466.8,0.0467610380062925,0.0173549108460808,0.0223588443099635,0.0952020792916535
-466.2,0.0468813472315721,0.0173644664493386,0.0224494946030003,0.0953100369012327
-465.6,0.0470019507320948,0.0173739594061214,0.0225404984109603,0.0954181257189612
-465,0.0471228491490424,0.0173833894088435,0.0226318569896648,0.0955263460165475
-464.4,0.0472440431245878,0.0173927561494912,0.0227235715982462,0.0956346980672318
-463.8,0.0473655333018943,0.0174020593196297,0.0228156434991437,0.0957431821457997
-463.2,0.0474873203251153,0.0174112986104088,0.0229080739581002,0.0958517985285965
-462.6,0.0476094048393932,0.0174204737125694,0.0230008642441579,0.0959605474935423
-462,0.0477317874908589,0.0174295843164505,0.0230940156296545,0.0960694293201456
-461.4,0.047854468926631,0.0174386301119948,0.0231875293902187,0.0961784442895187
-460.8,0.0479774497948151,0.0174476107887564,0.0232814068047658,0.0962875926843926
-460.2,0.0481007307445031,0.0174565260359068,0.023375649155493,0.0963968747891316
-459.6,0.0482243124257722,0.0174653755422421,0.0234702577278744,0.0965062908897493
-459,0.0483481954896844,0.01747415899619,0.0235652338106561,0.0966158412739233
-458.4,0.0484723805882855,0.0174828760858168,0.0236605786958507,0.0967255262310113
-457.8,0.0485968683746044,0.0174915264988345,0.0237562936787319,0.0968353460520666
-457.2,0.0487216595026522,0.0175001099226082,0.0238523800578289,0.0969453010298542
-456.6,0.0488467546274213,0.0175086260441636,0.0239488391349203,0.0970553914588665
-456,0.0489721544048847,0.0175170745501941,0.0240456722150281,0.0971656176353404
-455.4,0.049097859491995,0.0175254551270689,0.0241428806064113,0.0972759798572731
-454.8,0.0492238705466833,0.0175337674608404,0.0242404656205595,0.0973864784244389
-454.2,0.0493501882278587,0.0175420112372522,0.0243384285721857,0.0974971136384063
-453.6,0.0494768131954072,0.0175501861417469,0.0244367707792197,0.0976078858025547
-453,0.0496037461101906,0.0175582918594744,0.0245354935628009,0.0977187952220919
-452.4,0.0497309876340456,0.0175663280752997,0.0246345982472705,0.0978298422040714
-451.8,0.049858538429783,0.0175742944738116,0.0247340861601638,0.0979410270574102
-451.2,0.0499863991611866,0.017582190739331,0.0248339586322028,0.0980523500929063
-450.6,0.0501145704930118,0.0175900165559192,0.0249342169972873,0.0981638116232571
-450,0.0502430530909854,0.0175977716073869,0.0250348625924871,0.0982754119630772
-449.4,0.0503718476218038,0.0176054555773028,0.0251358967580329,0.0983871514289174
-448.8,0.0505009547531322,0.0176130681490024,0.0252373208373075,0.0984990303392829
-448.2,0.0506303751536035,0.0176206090055974,0.0253391361768368,0.0986110490146522
-447.6,0.0507601094928173,0.0176280778299845,0.0254413441262802,0.0987232077774963
-447,0.0508901584413388,0.0176354743048549,0.0255439460384207,0.0988355069522981
-446.4,0.0510205226706972,0.0176427981127037,0.0256469432691555,0.0989479468655717
-445.8,0.0511512028533853,0.0176500489358393,0.0257503371774853,0.0990605278458823
-445.2,0.0512821996628578,0.0176572264563933,0.025854129125504,0.0991732502238658
