"Date","fit","se","lower","upper"
-570.7,0.07183417002751,0.0491844509760039,0.0179036131635167,0.247309528895861
-570.1,0.0718422379132219,0.0491441689432845,0.0179292112587776,0.247083834800369
-569.5,0.0718503066349152,0.0491039077314157,0.0179548298451348,0.246858441915597
-568.9,0.0718583761926608,0.0490636674311143,0.0179804688632587,0.246633350431496
-568.3,0.0718664465865296,0.0490234481333839,0.0180061282533723,0.246408560538085
-567.7,0.0718745178165925,0.0489832499295162,0.0180318079552504,0.246184072425448
-567.1,0.0718825898829203,0.0489430729110909,0.0180575079082172,0.24595988628374
-566.5,0.0718906627855839,0.0489029171699773,0.0180832280511451,0.24573600230319
-565.9,0.0718987365246542,0.0488627827983346,0.0181089683224523,0.245512420674104
-565.3,0.071906811100202,0.0488226698886132,0.0181347286601017,0.245289141586866
-564.7,0.0719148865122983,0.0487825785335548,0.0181605090015989,0.245066165231943
-564.1,0.0719229627610139,0.0487425088261938,0.0181863092839903,0.244843491799888
-563.5,0.0719310398464197,0.0487024608598578,0.0182121294438615,0.244621121481341
-562.9,0.0719391177685866,0.0486624347281684,0.0182379694173355,0.244399054467035
-562.3,0.0719471965275856,0.0486224305250423,0.018263829140071,0.244177290947795
-561.7,0.0719552761234874,0.0485824483446916,0.0182897085472607,0.243955831114545
-561.1,0.071963356556363,0.0485424882816249,0.018315607573629,0.243734675158307
-560.5,0.0719714378262833,0.0485025504306481,0.0183415261534312,0.243513823270209
-559.9,0.0719795199333193,0.0484626348868652,0.0183674642204509,0.243293275641484
-559.3,0.0719876028775417,0.0484227417456789,0.0183934217079985,0.243073032463472
-558.7,0.0719956866590215,0.0483828711027917,0.0184193985489094,0.242853093927628
-558.1,0.0720037712778297,0.0483430230542063,0.0184453946755426,0.242633460225521
-557.5,0.0720118567340371,0.0483031976962269,0.0184714100197783,0.242414131548837
-556.9,0.0720199430277146,0.0482633951254595,0.0184974445130164,0.242195108089384
-556.3,0.0720280301589332,0.0482236154388132,0.018523498086175,0.241976390039095
-555.7,0.0720361181277638,0.0481838587335003,0.018549570669688,0.241757977590028
-555.1,0.0720442069342773,0.0481441251070378,0.0185756621935039,0.241539870934372
-554.5,0.0720522965785446,0.0481044146572479,0.0186017725870838,0.24132207026445
-553.9,0.0720603870606367,0.0480647274822588,0.0186279017793995,0.241104575772719
-553.3,0.0720684783806246,0.0480250636805054,0.0186540496989319,0.240887387651776
-552.7,0.072076570538579,0.0479854233507302,0.018680216273669,0.240670506094361
-552.1,0.072084663534571,0.0479458065919841,0.0187064014311043,0.240453931293356
-551.5,0.0720927573686714,0.0479062135036274,0.0187326050982349,0.240237663441796
-550.9,0.0721008520409513,0.04786664418533,0.0187588272015599,0.240021702732862
-550.3,0.0721089475514816,0.0478270987370728,0.0187850676670782,0.239806049359892
-549.7,0.0721170439003332,0.0477875772591482,0.0188113264202872,0.239590703516381
-549.1,0.0721251410875771,0.047748079852161,0.0188376033861805,0.239375665395982
-548.5,0.0721332391132842,0.0477086066170291,0.0188638984892465,0.239160935192514
-547.9,0.0721413379775254,0.0476691576549844,0.0188902116534664,0.238946513099959
-547.3,0.0721494376803718,0.0476297330675733,0.0189165428023125,0.238732399312472
-546.7,0.0721575382218943,0.047590332956658,0.0189428918587464,0.238518594024376
-546.1,0.0721656396021638,0.0475509574244168,0.0189692587452169,0.238305097430172
-545.5,0.0721737418212513,0.0475116065733453,0.0189956433836588,0.238091909724538
-544.9,0.0721818448792277,0.0474722805062567,0.0190220456954904,0.237879031102334
-544.3,0.0721899487761641,0.0474329793262831,0.0190484656016122,0.237666461758604
-543.7,0.0721980535121314,0.0473937031368761,0.0190749030224049,0.237454201888579
-543.1,0.0722061590872005,0.0473544520418071,0.0191013578777277,0.237242251687681
-542.5,0.0722142655014425,0.0473152261451691,0.0191278300869163,0.237030611351524
-541.9,0.0722223727549283,0.0472760255513765,0.0191543195687812,0.23681928107592
-541.3,0.0722304808477289,0.0472368503651666,0.019180826241606,0.236608261056879
-540.7,0.0722385897799152,0.0471977006915996,0.0192073500231454,0.236397551490614
-540.1,0.0722466995515584,0.0471585766360604,0.0192338908306234,0.236187152573544
-539.5,0.0722548101627292,0.0471194783042585,0.0192604485807318,0.235977064502296
-538.9,0.0722629216134988,0.0470804058022291,0.019287023189628,0.235767287473708
-538.3,0.0722710339039381,0.0470413592363341,0.0193136145729333,0.235557821684833
-537.7,0.0722791470341181,0.0470023387132624,0.0193402226457314,0.235348667332943
-537.1,0.0722872610041099,0.0469633443400311,0.0193668473225661,0.235139824615527
-536.5,0.0722953758139843,0.0469243762239861,0.0193934885174397,0.234931293730302
-535.9,0.0723034914638124,0.0468854344728028,0.0194201461438114,0.234723074875207
-535.3,0.0723116079536653,0.046846519194487,0.0194468201145953,0.234515168248416
-534.7,0.0723197252836138,0.0468076304973757,0.0194735103421584,0.234307574048331
-534.1,0.0723278434537291,0.0467687684901376,0.0195002167383192,0.234100292473593
-533.5,0.0723359624640821,0.0467299332817742,0.0195269392143456,0.23389332372308
-532.9,0.0723440823147439,0.0466911249816204,0.0195536776809531,0.233686667995911
-532.3,0.0723522030057853,0.0466523436993451,0.0195804320483034,0.233480325491453
-531.7,0.0723603245372776,0.0466135895449525,0.0196072022260019,0.233274296409318
-531.1,0.0723684469092916,0.0465748626287821,0.0196339881230964,0.233068580949369
-530.5,0.0723765701218985,0.0465361630615102,0.0196607896480753,0.232863179311725
-529.9,0.0723846941751691,0.0464974909541501,0.0196876067088655,0.23265809169676
-529.3,0.0723928190691747,0.0464588464180531,0.0197144392128309,0.232453318305109
-528.7,0.0724009448039861,0.0464202295649094,0.0197412870667703,0.232248859337669
-528.1,0.0724090713796745,0.0463816405067483,0.0197681501769159,0.232044714995603
-527.5,0.0724171987963107,0.0463430793559397,0.0197950284489313,0.231840885480345
-526.9,0.072425327053966,0.0463045462251943,0.0198219217879099,0.231637370993598
-526.3,0.0724334561527113,0.0462660412275645,0.0198488300983728,0.231434171737342
-525.7,0.0724415860926177,0.0462275644764451,0.0198757532842673,0.231231287913835
-525.1,0.0724497168737561,0.0461891160855743,0.0199026912489651,0.231028719725615
-524.5,0.0724578484961978,0.046150696169034,0.0199296438952602,0.230826467375505
-523.9,0.0724659809600136,0.046112304841251,0.0199566111253674,0.230624531066614
-523.3,0.0724741142652746,0.0460739422169971,0.0199835928409206,0.230422911002343
-522.7,0.072482248412052,0.0460356084113907,0.0200105889429707,0.230221607386383
-522.1,0.0724903834004167,0.0459973035398968,0.0200375993319839,0.230020620422723
-521.5,0.0724985192304399,0.045959027718328,0.0200646239078401,0.229819950315652
-520.9,0.0725066559021925,0.0459207810628453,0.0200916625698313,0.22961959726976
-520.3,0.0725147934157456,0.0458825636899585,0.020118715216659,0.22941956148994
-519.7,0.0725229317711704,0.0458443757165274,0.0201457817464334,0.229219843181396
-519.1,0.0725310709685378,0.0458062172597622,0.020172862056671,0.229020442549643
-518.5,0.0725392110079189,0.0457680884372242,0.0201999560442933,0.228821359800507
-517.9,0.0725473518893849,0.0457299893668266,0.0202270636056245,0.228622595140133
-517.3,0.0725554936130067,0.0456919201668351,0.0202541846363902,0.228424148774987
-516.7,0.0725636361788555,0.045653880955869,0.0202813190317153,0.228226020911855
-516.1,0.0725717795870023,0.0456158718529012,0.0203084666861227,0.228028211757851
-515.5,0.0725799238375182,0.0455778929772596,0.020335627493531,0.227830721520418
-514.9,0.0725880689304743,0.0455399444486272,0.0203628013472532,0.227633550407329
-514.3,0.0725962148659418,0.0455020263870434,0.0203899881399946,0.227436698626694
-513.7,0.0726043616439915,0.045464138912904,0.0204171877638514,0.227240166386958
-513.1,0.0726125092646948,0.0454262821469626,0.0204444001103088,0.227043953896908
-512.5,0.0726206577281225,0.0453884562103307,0.0204716250702392,0.226848061365676
-511.9,0.072628807034346,0.0453506612244786,0.0204988625339005,0.226652489002738
-511.3,0.0726369571834362,0.0453128973112362,0.0205261123909345,0.226457237017921
-510.7,0.0726451081754642,0.0452751645927935,0.0205533745303652,0.226262305621403
-510.1,0.0726532600105012,0.0452374631917013,0.0205806488405967,0.22606769502372
-509.5,0.0726614126886182,0.0451997932308719,0.0206079352094121,0.225873405435763
